engineid,manufacturer,cylinders,displacement,induction,fueltype,valvetype
4263,jaguar,11,4.95,Forced Induction,Gas,SOHC
4264,kia,10,4.5,Forced Induction,Gas,DOHC
4265,datsun,8,4.0,Naturally Aspirated,Diesel,DOHC
4267,ram,7,3.15,Forced Induction,Diesel,OHV
4268,gmc,6,3.0,Naturally Aspirated,Diesel,OHV
4269,volvo,9,3.6,Forced Induction,Diesel,DOHC
4270,gmc,6,3.0,Forced Induction,Hybrid,OHV
4271,infiniti,9,3.6,Naturally Aspirated,Gas,SOHC
4273,lincoln,6,3.0,Naturally Aspirated,Diesel,OHV
4274,jeep,8,4.4,Forced Induction,Hybrid,SOHC
4275,rover,7,3.15,Naturally Aspirated,Hybrid,OHV
4276,lexus,7,3.8500000000000005,Naturally Aspirated,Hybrid,SOHC
4278,aston-martin,4,1.6,Forced Induction,Hybrid,DOHC
4279,tesla,8,4.0,Forced Induction,Gas,DOHC
4281,mercedes-benz,8,3.2,Naturally Aspirated,Gas,OHV
4282,bmw,7,3.5,Forced Induction,Gas,DOHC
4283,mercury,12,6.0,Forced Induction,Gas,DOHC
4285,lincoln,12,6.6000000000000005,Forced Induction,Diesel,SOHC
4286,mitsubishi,11,4.4,Forced Induction,Diesel,DOHC
4288,audi,11,4.4,Forced Induction,Diesel,SOHC
4289,land rover,4,2.2,Forced Induction,Hybrid,OHV
4291,harley-davidson,7,2.8000000000000003,Forced Induction,Gas,DOHC
4292,infiniti,4,1.8,Naturally Aspirated,Diesel,OHV
4293,ford,5,2.75,Forced Induction,Gas,SOHC
4294,pontiac,6,3.3000000000000003,Naturally Aspirated,Gas,OHV
4295,buick,5,2.0,Naturally Aspirated,Diesel,DOHC
4296,tesla,7,3.15,Naturally Aspirated,Hybrid,OHV
4297,infiniti,10,5.0,Naturally Aspirated,Hybrid,SOHC
4298,toyota,12,5.4,Naturally Aspirated,Gas,DOHC
4299,volvo,11,5.5,Forced Induction,Gas,OHV
4300,mercury,4,1.6,Forced Induction,Diesel,DOHC
4301,mercury,9,4.05,Naturally Aspirated,Diesel,SOHC
4302,honda,7,2.8000000000000003,Forced Induction,Gas,SOHC
4303,lincoln,3,1.2000000000000002,Forced Induction,Diesel,DOHC
4304,kia,8,3.2,Forced Induction,Diesel,SOHC
4305,mitsubishi,5,2.75,Forced Induction,Hybrid,DOHC
4306,toyota,12,6.6000000000000005,Naturally Aspirated,Gas,DOHC
4307,toyota,11,4.4,Naturally Aspirated,Gas,SOHC
4308,porsche,12,4.800000000000001,Naturally Aspirated,Hybrid,OHV
4309,mazda,8,4.0,Naturally Aspirated,Hybrid,DOHC
4310,chevrolet,10,4.5,Forced Induction,Gas,DOHC
4311,volvo,11,5.5,Naturally Aspirated,Hybrid,DOHC
4312,chrysler,6,3.0,Naturally Aspirated,Hybrid,SOHC
4313,rover,3,1.2000000000000002,Forced Induction,Hybrid,OHV
4314,saturn,5,2.5,Naturally Aspirated,Gas,SOHC
4315,kia,10,4.5,Naturally Aspirated,Diesel,DOHC
4316,mitsubishi,9,4.05,Naturally Aspirated,Gas,SOHC
4317,nissan,8,3.6,Naturally Aspirated,Hybrid,DOHC
4318,land rover,8,3.2,Naturally Aspirated,Hybrid,SOHC
4319,bmw,3,1.6500000000000001,Naturally Aspirated,Diesel,DOHC
4320,fiat,5,2.25,Naturally Aspirated,Hybrid,OHV
4321,gmc,7,2.8000000000000003,Naturally Aspirated,Hybrid,DOHC
4322,infiniti,10,4.5,Naturally Aspirated,Diesel,DOHC
4324,gmc,7,3.15,Forced Induction,Hybrid,DOHC
4325,chrysler,7,3.15,Forced Induction,Gas,SOHC
4326,mazda,8,4.4,Forced Induction,Hybrid,OHV
4327,chevrolet,9,4.05,Naturally Aspirated,Diesel,OHV
4329,harley-davidson,11,4.95,Naturally Aspirated,Hybrid,SOHC
4330,saturn,10,4.0,Naturally Aspirated,Diesel,DOHC
4331,gmc,10,4.0,Forced Induction,Diesel,SOHC
4332,volkswagen,4,2.2,Naturally Aspirated,Gas,SOHC
4334,volkswagen,10,4.0,Forced Induction,Gas,OHV
4335,ram,4,2.0,Naturally Aspirated,Hybrid,DOHC
4338,fiat,3,1.2000000000000002,Naturally Aspirated,Hybrid,SOHC
4339,acura,7,2.8000000000000003,Forced Induction,Hybrid,SOHC
4341,mini,12,5.4,Forced Induction,Hybrid,SOHC
4342,hyundai,8,4.0,Naturally Aspirated,Diesel,SOHC
4343,alfa-romeo,3,1.5,Naturally Aspirated,Diesel,SOHC
4345,datsun,8,3.2,Forced Induction,Hybrid,DOHC
4346,infiniti,11,4.95,Forced Induction,Diesel,SOHC
4347,acura,7,3.15,Naturally Aspirated,Diesel,SOHC
4348,nissan,9,4.05,Naturally Aspirated,Gas,SOHC
4350,buick,6,2.7,Naturally Aspirated,Diesel,SOHC
4351,hyundai,10,5.5,Naturally Aspirated,Gas,OHV
4353,tesla,9,3.6,Naturally Aspirated,Gas,DOHC
4354,lincoln,5,2.0,Naturally Aspirated,Gas,DOHC
4356,ram,8,3.2,Naturally Aspirated,Diesel,OHV
4357,jeep,3,1.2000000000000002,Naturally Aspirated,Gas,DOHC
4358,acura,11,5.5,Naturally Aspirated,Diesel,DOHC
4360,fiat,9,4.5,Naturally Aspirated,Hybrid,SOHC
4361,jaguar,8,3.6,Naturally Aspirated,Diesel,DOHC
4362,cadillac,4,1.8,Forced Induction,Diesel,OHV
4364,mitsubishi,11,6.050000000000001,Naturally Aspirated,Hybrid,SOHC
4365,mercedes-benz,8,3.2,Forced Induction,Gas,DOHC
4366,nissan,6,3.0,Naturally Aspirated,Diesel,DOHC
4367,jeep,9,4.95,Forced Induction,Hybrid,SOHC
4368,chevrolet,10,5.5,Forced Induction,Diesel,DOHC
4369,kia,9,4.05,Forced Induction,Gas,SOHC
4370,ford,7,3.8500000000000005,Naturally Aspirated,Hybrid,OHV
4371,ford,6,3.0,Forced Induction,Diesel,SOHC
4372,alfa-romeo,8,4.4,Naturally Aspirated,Gas,DOHC
4373,ram,12,6.0,Naturally Aspirated,Hybrid,SOHC
4374,mitsubishi,8,3.2,Naturally Aspirated,Hybrid,DOHC
4375,buick,8,4.0,Forced Induction,Gas,OHV
4376,mercury,3,1.6500000000000001,Naturally Aspirated,Gas,SOHC
4377,fiat,5,2.5,Naturally Aspirated,Gas,DOHC
4378,alfa-romeo,5,2.5,Naturally Aspirated,Gas,OHV
4380,gmc,3,1.35,Forced Induction,Hybrid,SOHC
4381,honda,8,3.2,Forced Induction,Gas,OHV
4382,ferrari,9,4.05,Forced Induction,Diesel,OHV
4383,jaguar,5,2.5,Naturally Aspirated,Gas,OHV
4384,buick,9,4.95,Forced Induction,Diesel,SOHC
4385,tesla,5,2.75,Forced Induction,Gas,OHV
4386,hyundai,4,1.8,Forced Induction,Diesel,DOHC
4387,chevrolet,9,4.05,Forced Induction,Gas,OHV
4388,infiniti,6,3.3000000000000003,Forced Induction,Diesel,SOHC
4389,subaru,11,5.5,Naturally Aspirated,Gas,OHV
4390,toyota,10,5.0,Forced Induction,Hybrid,SOHC
4391,ford,9,4.05,Naturally Aspirated,Diesel,DOHC
4392,bmw,8,3.2,Naturally Aspirated,Hybrid,SOHC
4393,honda,8,4.0,Naturally Aspirated,Diesel,SOHC
4395,chrysler,9,4.5,Forced Induction,Gas,DOHC
4396,chrysler,5,2.0,Naturally Aspirated,Diesel,SOHC
4397,pontiac,8,4.4,Naturally Aspirated,Gas,DOHC
4398,mini,4,2.2,Naturally Aspirated,Gas,DOHC
4399,acura,10,5.5,Forced Induction,Diesel,DOHC
4401,cadillac,10,5.0,Forced Induction,Diesel,DOHC
4403,lexus,11,6.050000000000001,Naturally Aspirated,Hybrid,OHV
4404,audi,5,2.5,Forced Induction,Diesel,OHV
4405,land rover,6,3.0,Naturally Aspirated,Diesel,OHV
4406,harley-davidson,11,4.95,Naturally Aspirated,Gas,SOHC
4407,mercury,4,2.0,Naturally Aspirated,Diesel,DOHC
4409,audi,11,6.050000000000001,Naturally Aspirated,Hybrid,OHV
4410,ford,12,5.4,Naturally Aspirated,Diesel,SOHC
4411,datsun,4,1.6,Naturally Aspirated,Gas,OHV
4413,gmc,10,4.5,Forced Induction,Gas,OHV
4414,honda,7,3.8500000000000005,Naturally Aspirated,Hybrid,OHV
4415,hyundai,9,3.6,Forced Induction,Gas,SOHC
4417,toyota,12,5.4,Forced Induction,Diesel,DOHC
4418,porsche,9,3.6,Forced Induction,Diesel,OHV
4419,dodge,11,6.050000000000001,Naturally Aspirated,Gas,DOHC
4420,rover,3,1.6500000000000001,Naturally Aspirated,Hybrid,OHV
4421,jeep,11,5.5,Naturally Aspirated,Gas,SOHC
4423,ford,5,2.5,Naturally Aspirated,Hybrid,OHV
4425,alfa-romeo,3,1.35,Naturally Aspirated,Hybrid,OHV
4426,pontiac,12,5.4,Forced Induction,Gas,SOHC
4427,porsche,5,2.5,Naturally Aspirated,Gas,DOHC
4428,tesla,9,4.95,Naturally Aspirated,Gas,DOHC
4429,jeep,7,3.15,Forced Induction,Gas,SOHC
4430,nissan,4,2.2,Naturally Aspirated,Diesel,SOHC
4431,datsun,6,3.0,Naturally Aspirated,Hybrid,OHV
4432,volvo,5,2.25,Forced Induction,Diesel,DOHC
4433,ram,9,4.5,Forced Induction,Gas,DOHC
4434,toyota,11,5.5,Naturally Aspirated,Gas,DOHC
4435,jeep,6,2.7,Naturally Aspirated,Hybrid,DOHC
4436,acura,9,4.5,Naturally Aspirated,Diesel,OHV
4437,datsun,3,1.35,Naturally Aspirated,Hybrid,OHV
4438,gmc,7,3.8500000000000005,Forced Induction,Gas,DOHC
4440,ferrari,5,2.25,Naturally Aspirated,Hybrid,SOHC
4442,subaru,9,3.6,Forced Induction,Hybrid,OHV
4443,hyundai,11,5.5,Forced Induction,Hybrid,SOHC
4444,acura,9,4.95,Naturally Aspirated,Hybrid,OHV
4446,mercury,3,1.6500000000000001,Naturally Aspirated,Diesel,OHV
4447,ferrari,10,4.5,Naturally Aspirated,Gas,DOHC
4449,tesla,5,2.5,Naturally Aspirated,Gas,DOHC
4450,hyundai,7,2.8000000000000003,Forced Induction,Gas,SOHC
4451,rover,12,6.6000000000000005,Forced Induction,Diesel,OHV
4453,cadillac,12,5.4,Forced Induction,Gas,DOHC
4454,lincoln,10,4.5,Forced Induction,Hybrid,OHV
4455,mercury,8,4.4,Forced Induction,Diesel,OHV
4456,tesla,7,3.8500000000000005,Naturally Aspirated,Gas,DOHC
4457,toyota,12,5.4,Naturally Aspirated,Gas,OHV
4458,buick,11,6.050000000000001,Forced Induction,Gas,DOHC
4459,acura,8,4.4,Forced Induction,Gas,OHV
4460,honda,11,4.95,Naturally Aspirated,Hybrid,DOHC
4461,audi,7,3.8500000000000005,Naturally Aspirated,Hybrid,OHV
4463,bmw,9,4.05,Naturally Aspirated,Hybrid,OHV
4464,honda,11,4.4,Naturally Aspirated,Gas,DOHC
4465,fiat,8,3.2,Naturally Aspirated,Hybrid,SOHC
4467,ferrari,7,3.5,Naturally Aspirated,Diesel,OHV
4468,pontiac,7,2.8000000000000003,Naturally Aspirated,Hybrid,DOHC
4469,bmw,5,2.5,Forced Induction,Gas,OHV
4470,rover,7,3.15,Forced Induction,Diesel,OHV
4471,mercury,11,4.4,Forced Induction,Gas,DOHC
4472,kia,6,3.3000000000000003,Naturally Aspirated,Diesel,OHV
4474,lexus,5,2.5,Forced Induction,Hybrid,DOHC
4475,chrysler,11,5.5,Naturally Aspirated,Hybrid,DOHC
4476,gmc,8,3.6,Naturally Aspirated,Hybrid,DOHC
4477,saturn,3,1.6500000000000001,Naturally Aspirated,Hybrid,SOHC
4478,acura,6,2.7,Naturally Aspirated,Diesel,DOHC
4479,dodge,7,3.8500000000000005,Naturally Aspirated,Hybrid,OHV
4480,mazda,10,4.0,Forced Induction,Hybrid,OHV
4481,hyundai,6,3.3000000000000003,Naturally Aspirated,Hybrid,DOHC
4482,infiniti,8,3.2,Naturally Aspirated,Gas,SOHC
4483,ram,10,4.0,Forced Induction,Diesel,OHV
4484,harley-davidson,10,4.5,Forced Induction,Diesel,OHV
4485,hyundai,11,4.95,Naturally Aspirated,Gas,OHV
4486,toyota,11,4.4,Naturally Aspirated,Hybrid,SOHC
4487,rover,12,6.6000000000000005,Forced Induction,Hybrid,OHV
4488,gmc,10,5.5,Naturally Aspirated,Diesel,SOHC
4489,lexus,3,1.6500000000000001,Naturally Aspirated,Diesel,SOHC
4490,land rover,3,1.2000000000000002,Naturally Aspirated,Diesel,DOHC
4491,volkswagen,5,2.5,Forced Induction,Diesel,OHV
4492,mercedes-benz,7,2.8000000000000003,Naturally Aspirated,Hybrid,DOHC
4494,jaguar,4,1.8,Forced Induction,Diesel,DOHC
4495,jaguar,8,4.4,Forced Induction,Diesel,DOHC
4496,ferrari,7,3.8500000000000005,Naturally Aspirated,Diesel,OHV
4497,mazda,7,2.8000000000000003,Forced Induction,Hybrid,DOHC
4498,ferrari,8,4.4,Naturally Aspirated,Gas,DOHC
4499,nissan,7,3.8500000000000005,Forced Induction,Gas,DOHC
4500,chevrolet,6,2.4000000000000004,Forced Induction,Hybrid,SOHC
4501,chevrolet,7,3.15,Forced Induction,Gas,OHV
4502,aston-martin,3,1.6500000000000001,Forced Induction,Diesel,SOHC
4503,kia,5,2.5,Naturally Aspirated,Diesel,OHV
4504,volvo,5,2.0,Naturally Aspirated,Gas,DOHC
4507,infiniti,6,2.7,Forced Induction,Hybrid,DOHC
4508,ferrari,9,3.6,Naturally Aspirated,Gas,DOHC
4509,porsche,5,2.0,Forced Induction,Gas,DOHC
4510,aston-martin,9,4.5,Forced Induction,Gas,DOHC
4511,honda,6,2.7,Naturally Aspirated,Gas,SOHC
4513,harley-davidson,6,3.3000000000000003,Naturally Aspirated,Hybrid,SOHC
4514,chrysler,12,5.4,Forced Induction,Hybrid,OHV
4515,subaru,10,4.5,Naturally Aspirated,Diesel,OHV
4516,ram,9,4.95,Forced Induction,Diesel,OHV
4517,bmw,5,2.75,Forced Induction,Diesel,SOHC
4519,mercury,12,6.0,Naturally Aspirated,Diesel,DOHC
4520,jaguar,11,4.4,Naturally Aspirated,Diesel,SOHC
4521,ferrari,11,4.95,Forced Induction,Hybrid,OHV
4522,porsche,3,1.2000000000000002,Naturally Aspirated,Diesel,OHV
4523,rover,6,2.7,Forced Induction,Diesel,DOHC
4524,mitsubishi,6,2.7,Naturally Aspirated,Diesel,OHV
4525,saturn,9,3.6,Naturally Aspirated,Gas,OHV
4527,alfa-romeo,12,5.4,Naturally Aspirated,Gas,SOHC
4528,land rover,4,2.0,Naturally Aspirated,Diesel,OHV
4529,datsun,6,2.4000000000000004,Forced Induction,Diesel,OHV
4531,dodge,9,4.95,Forced Induction,Hybrid,SOHC
4532,mini,12,5.4,Naturally Aspirated,Gas,DOHC
4533,fiat,5,2.0,Forced Induction,Gas,SOHC
4534,fiat,12,4.800000000000001,Naturally Aspirated,Diesel,DOHC
4536,jeep,8,3.2,Naturally Aspirated,Hybrid,OHV
4537,land rover,8,4.4,Naturally Aspirated,Gas,OHV
4538,volvo,12,6.6000000000000005,Naturally Aspirated,Hybrid,SOHC
4539,jaguar,11,4.4,Naturally Aspirated,Diesel,DOHC
4540,saturn,10,4.5,Forced Induction,Hybrid,SOHC
4541,acura,11,6.050000000000001,Forced Induction,Gas,DOHC
4542,acura,6,3.3000000000000003,Naturally Aspirated,Diesel,SOHC
4543,nissan,6,2.4000000000000004,Forced Induction,Gas,DOHC
4545,jaguar,4,1.6,Forced Induction,Diesel,DOHC
4548,gmc,11,4.4,Naturally Aspirated,Hybrid,OHV
4549,fiat,3,1.6500000000000001,Naturally Aspirated,Diesel,DOHC
4550,acura,11,4.95,Naturally Aspirated,Hybrid,SOHC
4551,bmw,4,2.0,Forced Induction,Hybrid,SOHC
4552,nissan,7,3.8500000000000005,Forced Induction,Hybrid,DOHC
4553,nissan,9,3.6,Naturally Aspirated,Diesel,DOHC
4554,ford,5,2.0,Forced Induction,Hybrid,DOHC
4556,mercedes-benz,3,1.6500000000000001,Naturally Aspirated,Gas,OHV
4557,mercedes-benz,6,2.7,Naturally Aspirated,Gas,DOHC
4558,buick,3,1.2000000000000002,Naturally Aspirated,Gas,SOHC
4559,mazda,8,4.4,Forced Induction,Gas,OHV
4560,mercury,12,5.4,Forced Induction,Gas,SOHC
4561,lincoln,10,5.5,Forced Induction,Diesel,SOHC
4562,cadillac,4,2.0,Forced Induction,Gas,DOHC
4563,audi,7,3.5,Naturally Aspirated,Diesel,SOHC
4564,dodge,4,1.6,Forced Induction,Diesel,OHV
4565,volkswagen,11,4.95,Naturally Aspirated,Diesel,DOHC
4566,kia,3,1.2000000000000002,Naturally Aspirated,Diesel,OHV
4567,ford,10,5.5,Naturally Aspirated,Hybrid,SOHC
4568,saturn,3,1.5,Forced Induction,Hybrid,SOHC
4570,mazda,9,4.5,Naturally Aspirated,Hybrid,DOHC
4571,volkswagen,8,3.6,Forced Induction,Diesel,OHV
4572,aston-martin,11,5.5,Naturally Aspirated,Hybrid,DOHC
4573,volkswagen,4,1.6,Forced Induction,Gas,DOHC
4574,datsun,11,4.4,Naturally Aspirated,Hybrid,DOHC
4575,tesla,11,6.050000000000001,Naturally Aspirated,Gas,OHV
4576,alfa-romeo,5,2.25,Forced Induction,Hybrid,SOHC
4577,hyundai,8,3.6,Forced Induction,Gas,SOHC
4578,gmc,6,3.0,Naturally Aspirated,Hybrid,DOHC
4579,porsche,10,5.0,Forced Induction,Diesel,SOHC
4580,toyota,10,5.0,Naturally Aspirated,Diesel,SOHC
4581,hyundai,7,2.8000000000000003,Forced Induction,Diesel,DOHC
4582,audi,11,4.95,Naturally Aspirated,Gas,OHV
4583,ferrari,11,5.5,Forced Induction,Gas,OHV
4585,buick,8,3.6,Naturally Aspirated,Diesel,SOHC
4586,jaguar,5,2.0,Naturally Aspirated,Diesel,DOHC
4587,dodge,3,1.5,Naturally Aspirated,Gas,SOHC
4588,subaru,8,3.2,Forced Induction,Hybrid,OHV
4589,acura,8,3.6,Forced Induction,Gas,OHV
4590,alfa-romeo,7,3.8500000000000005,Forced Induction,Gas,OHV
4591,audi,10,5.5,Forced Induction,Diesel,SOHC
4592,harley-davidson,4,1.6,Naturally Aspirated,Gas,OHV
4593,land rover,4,2.0,Naturally Aspirated,Gas,DOHC
4594,ram,8,4.0,Forced Induction,Hybrid,SOHC
4595,bmw,3,1.6500000000000001,Forced Induction,Hybrid,DOHC
4596,bmw,11,5.5,Naturally Aspirated,Diesel,SOHC
4597,chrysler,12,6.6000000000000005,Forced Induction,Gas,SOHC
4598,chevrolet,8,3.2,Naturally Aspirated,Gas,SOHC
4599,ferrari,12,4.800000000000001,Forced Induction,Hybrid,OHV
4600,land rover,10,5.5,Naturally Aspirated,Gas,DOHC
4601,aston-martin,3,1.5,Forced Induction,Diesel,OHV
4602,harley-davidson,3,1.6500000000000001,Naturally Aspirated,Hybrid,SOHC
4604,alfa-romeo,8,3.6,Naturally Aspirated,Hybrid,DOHC
4605,dodge,9,3.6,Naturally Aspirated,Gas,SOHC
4606,rover,7,2.8000000000000003,Naturally Aspirated,Gas,DOHC
4607,aston-martin,3,1.2000000000000002,Forced Induction,Gas,DOHC
4608,ferrari,8,3.6,Forced Induction,Hybrid,SOHC
4610,nissan,11,5.5,Forced Induction,Gas,DOHC
4611,acura,10,5.0,Naturally Aspirated,Hybrid,DOHC
4612,lexus,4,2.0,Naturally Aspirated,Gas,DOHC
4613,buick,10,4.0,Naturally Aspirated,Diesel,OHV
4614,harley-davidson,3,1.35,Forced Induction,Diesel,OHV
4615,acura,5,2.75,Forced Induction,Hybrid,SOHC
4616,ferrari,8,4.0,Naturally Aspirated,Hybrid,DOHC
4617,fiat,10,4.0,Forced Induction,Gas,OHV
4618,mercury,9,4.05,Forced Induction,Diesel,SOHC
4619,subaru,7,3.15,Naturally Aspirated,Gas,SOHC
4620,gmc,10,4.0,Forced Induction,Hybrid,DOHC
4621,dodge,12,4.800000000000001,Forced Induction,Diesel,SOHC
4622,cadillac,4,1.6,Naturally Aspirated,Diesel,OHV
4623,toyota,6,2.4000000000000004,Naturally Aspirated,Gas,OHV
4624,datsun,5,2.0,Naturally Aspirated,Gas,OHV
4625,lincoln,3,1.6500000000000001,Forced Induction,Gas,OHV
4626,mazda,7,3.15,Forced Induction,Diesel,DOHC
4627,ram,9,3.6,Naturally Aspirated,Gas,OHV
4628,chrysler,12,5.4,Forced Induction,Diesel,OHV
4629,volvo,8,4.4,Forced Induction,Gas,SOHC
4630,nissan,3,1.5,Naturally Aspirated,Diesel,SOHC
4631,dodge,8,3.2,Naturally Aspirated,Hybrid,DOHC
4632,land rover,4,1.6,Forced Induction,Hybrid,SOHC
4633,buick,9,3.6,Naturally Aspirated,Gas,OHV
4634,kia,10,5.5,Forced Induction,Diesel,OHV
4635,lincoln,4,1.8,Forced Induction,Gas,SOHC
4636,kia,8,3.2,Naturally Aspirated,Diesel,SOHC
4637,porsche,4,1.8,Naturally Aspirated,Diesel,DOHC
4638,saturn,8,4.0,Naturally Aspirated,Gas,DOHC
4639,infiniti,4,1.8,Naturally Aspirated,Gas,SOHC
4640,aston-martin,5,2.75,Naturally Aspirated,Diesel,DOHC
4641,aston-martin,11,4.4,Naturally Aspirated,Diesel,OHV
4642,dodge,4,2.0,Forced Induction,Gas,SOHC
4643,kia,6,2.7,Forced Induction,Hybrid,OHV
4644,chevrolet,4,2.0,Forced Induction,Diesel,SOHC
4645,datsun,4,2.0,Forced Induction,Hybrid,OHV
4646,lexus,10,5.5,Forced Induction,Hybrid,DOHC
4647,fiat,7,3.15,Forced Induction,Diesel,DOHC
4650,ram,9,4.5,Forced Induction,Hybrid,SOHC
4651,ford,3,1.5,Forced Induction,Gas,OHV
4652,volkswagen,11,6.050000000000001,Naturally Aspirated,Hybrid,DOHC
4653,mercury,7,3.8500000000000005,Forced Induction,Hybrid,DOHC
4654,rover,9,4.05,Forced Induction,Gas,DOHC
4655,mazda,12,6.0,Naturally Aspirated,Diesel,OHV
4656,acura,8,3.2,Naturally Aspirated,Diesel,OHV
4657,cadillac,5,2.25,Naturally Aspirated,Gas,SOHC
4658,porsche,10,4.0,Naturally Aspirated,Gas,SOHC
4659,honda,12,5.4,Naturally Aspirated,Gas,SOHC
4660,mitsubishi,6,2.7,Naturally Aspirated,Diesel,DOHC
4661,pontiac,11,5.5,Forced Induction,Diesel,DOHC
4662,gmc,7,3.8500000000000005,Naturally Aspirated,Diesel,DOHC
4663,toyota,7,3.15,Naturally Aspirated,Gas,DOHC
4665,aston-martin,5,2.25,Forced Induction,Diesel,DOHC
4666,toyota,4,2.0,Forced Induction,Gas,SOHC
4667,mercury,7,3.5,Naturally Aspirated,Hybrid,OHV
4669,ferrari,3,1.5,Forced Induction,Diesel,SOHC
4670,alfa-romeo,11,5.5,Naturally Aspirated,Gas,SOHC
4671,volvo,8,3.6,Forced Induction,Diesel,OHV
4672,jaguar,9,4.05,Naturally Aspirated,Gas,OHV
4674,jeep,8,3.2,Forced Induction,Gas,DOHC
4675,honda,11,6.050000000000001,Forced Induction,Gas,OHV
4676,bmw,8,4.0,Naturally Aspirated,Diesel,SOHC
4677,volkswagen,12,6.6000000000000005,Forced Induction,Diesel,OHV
4678,hyundai,5,2.5,Forced Induction,Hybrid,SOHC
4679,jeep,6,2.7,Naturally Aspirated,Gas,DOHC
4681,ram,11,4.95,Forced Induction,Diesel,DOHC
4682,pontiac,10,4.5,Naturally Aspirated,Gas,SOHC
4683,audi,5,2.25,Naturally Aspirated,Gas,DOHC
4684,honda,5,2.25,Naturally Aspirated,Hybrid,SOHC
4685,cadillac,12,6.0,Forced Induction,Gas,OHV
4686,aston-martin,11,4.4,Naturally Aspirated,Gas,OHV
4687,porsche,4,2.2,Naturally Aspirated,Hybrid,DOHC
4689,mercury,4,2.0,Forced Induction,Diesel,SOHC
4690,volvo,9,3.6,Naturally Aspirated,Hybrid,SOHC
4691,jeep,3,1.6500000000000001,Forced Induction,Gas,SOHC
4692,honda,10,4.0,Naturally Aspirated,Diesel,SOHC
4693,chrysler,8,3.6,Naturally Aspirated,Gas,OHV
4695,jeep,3,1.5,Naturally Aspirated,Gas,OHV
4696,bmw,12,4.800000000000001,Naturally Aspirated,Gas,SOHC
4697,lexus,10,4.5,Naturally Aspirated,Diesel,OHV
4698,hyundai,4,2.0,Forced Induction,Diesel,DOHC
4699,cadillac,5,2.0,Forced Induction,Gas,SOHC
4700,rover,9,4.05,Forced Induction,Gas,SOHC
4701,cadillac,10,5.5,Forced Induction,Gas,SOHC
4702,ferrari,11,5.5,Naturally Aspirated,Gas,DOHC
4703,pontiac,11,6.050000000000001,Forced Induction,Hybrid,SOHC
4706,ford,4,1.8,Forced Induction,Hybrid,SOHC
4707,nissan,5,2.25,Forced Induction,Diesel,OHV
4708,land rover,5,2.5,Naturally Aspirated,Diesel,DOHC
4709,chrysler,11,5.5,Forced Induction,Gas,OHV
4710,porsche,9,4.5,Naturally Aspirated,Gas,DOHC
4711,mitsubishi,7,2.8000000000000003,Forced Induction,Gas,SOHC
4712,audi,8,3.2,Naturally Aspirated,Hybrid,OHV
4713,ram,11,5.5,Forced Induction,Diesel,DOHC
4714,audi,6,3.3000000000000003,Naturally Aspirated,Diesel,SOHC
4715,nissan,10,5.0,Naturally Aspirated,Hybrid,OHV
4716,datsun,8,4.4,Naturally Aspirated,Diesel,SOHC
4719,volvo,9,3.6,Forced Induction,Hybrid,DOHC
4720,aston-martin,9,3.6,Forced Induction,Hybrid,SOHC
4721,rover,3,1.5,Forced Induction,Diesel,SOHC
4722,toyota,10,5.5,Naturally Aspirated,Diesel,DOHC
4723,volkswagen,4,1.6,Naturally Aspirated,Gas,DOHC
4724,acura,3,1.5,Naturally Aspirated,Diesel,OHV
4726,harley-davidson,6,2.4000000000000004,Naturally Aspirated,Hybrid,SOHC
4727,ford,4,2.0,Naturally Aspirated,Gas,OHV
4728,chrysler,7,2.8000000000000003,Naturally Aspirated,Diesel,DOHC
4729,acura,5,2.0,Forced Induction,Hybrid,SOHC
4731,rover,5,2.0,Forced Induction,Hybrid,OHV
4732,harley-davidson,7,3.8500000000000005,Forced Induction,Gas,OHV
4733,mazda,6,3.0,Forced Induction,Diesel,SOHC
4734,gmc,6,3.3000000000000003,Naturally Aspirated,Diesel,SOHC
4735,volvo,5,2.0,Naturally Aspirated,Hybrid,OHV
4736,porsche,8,4.4,Naturally Aspirated,Gas,SOHC
4737,saturn,4,1.6,Forced Induction,Gas,SOHC
4738,volvo,3,1.5,Naturally Aspirated,Hybrid,DOHC
4741,aston-martin,10,4.0,Naturally Aspirated,Hybrid,DOHC
4742,dodge,8,4.0,Forced Induction,Diesel,DOHC
4743,ferrari,6,2.7,Forced Induction,Diesel,DOHC
4744,mitsubishi,6,2.7,Naturally Aspirated,Gas,DOHC
4745,mercury,6,2.4000000000000004,Naturally Aspirated,Hybrid,SOHC
4746,harley-davidson,3,1.35,Forced Induction,Diesel,SOHC
4747,toyota,9,3.6,Forced Induction,Gas,OHV
4748,saturn,4,1.6,Forced Induction,Gas,OHV
4749,mercedes-benz,12,4.800000000000001,Forced Induction,Diesel,DOHC
4751,ram,6,3.3000000000000003,Naturally Aspirated,Gas,DOHC
4752,land rover,6,2.7,Naturally Aspirated,Diesel,SOHC
4753,aston-martin,7,3.8500000000000005,Forced Induction,Gas,DOHC
4755,volkswagen,7,3.15,Naturally Aspirated,Hybrid,OHV
4757,saturn,7,3.15,Forced Induction,Gas,SOHC
4759,dodge,9,4.95,Forced Induction,Gas,DOHC
4760,lexus,4,2.0,Forced Induction,Diesel,SOHC
4761,buick,3,1.6500000000000001,Forced Induction,Hybrid,OHV
4762,rover,8,4.4,Forced Induction,Gas,OHV
